date,x_kor,rea,cpi,q_aus,x_jpn,p_usd,x_ind,p_real,z,z_major,z_w
2005-09-01,,56.448898,198.8,,,45.3,,28.5670888127507,0.0,0.0,0.0
2005-10-01,,68.447808,199.1,,,42.5,,26.760968883034444,0.0,0.0,0.0
2005-11-01,,61.049326,198.1,,,38.1,,24.11152409843195,0.0,0.0,0.0
2005-12-01,,49.744744,198.1,,,38.2,,24.174808938585315,0.0,0.0,0.0
2006-01-01,,35.380164,199.3,,,43.2,,27.17444050402824,0.0,0.0,0.0
2006-02-01,,43.234222,199.4,,,47.7,,29.990063691073214,0.0,0.0,0.0
2006-03-01,,49.39851,199.7,,,49.8,,31.263344834862345,0.0,0.0,0.0
2006-04-01,,43.771068,200.7,,,52.9,,33.04398851712924,0.0,0.0,0.0
2006-05-01,,42.700672,201.3,,,52.6,,32.75866028258665,0.0,0.0,0.0
2006-06-01,,53.326043,201.8,,,52.4,,32.553245100178046,0.0,0.0,0.0
2006-07-01,,64.472512,202.9,,,52.8,,32.62391211706977,0.0,0.0,0.0
2006-08-01,,83.162632,203.8,,,50.9,,31.311059659961764,0.0,0.0,0.0
2006-09-01,,92.938473,202.8,,,47.1,,29.11636261831217,0.0,0.0,0.0
2006-10-01,,93.276086,201.9,,,44.1,,27.383340930967123,0.0,0.0,0.0
2006-11-01,,97.335199,202.0,,,46.0,,28.54898190007679,0.0,0.0,0.0
2006-12-01,,100.38283,203.1,,,49.8,,30.739980125662285,0.0,0.0,0.0
2007-01-01,,103.24708,203.437,,,51.3,,31.613427577273225,0.0,0.0,0.0
2007-02-01,,101.58083,204.226,,,52.9,,32.473477889141634,0.0,0.0,0.0
2007-03-01,,116.48675,205.288,,,55.4,,33.83220970659452,0.0,0.0,0.0
2007-04-01,,127.96819,205.904,,,56.1,,34.157198277294505,0.0,0.0,0.0
2007-05-01,,138.39282,206.755,,,56.0,,33.95597217602315,0.0,0.0,0.0
2007-06-01,,127.96778,207.234,,,61.6,,37.26523509645634,0.0,0.0,0.0
2007-07-01,,140.93539,207.603,,,67.3,,40.641113854514536,0.0,0.0,0.0
2007-08-01,,150.12694,207.667,,,69.4,,41.896345702787606,0.0,0.0,0.0
2007-09-01,,167.40444,208.547,,,68.4,,41.11841050083184,0.0,0.0,0.0
2007-10-01,,186.80938,209.19,,,74.8,,44.827533209605605,0.0,0.0,0.0
2007-11-01,,187.31766,210.834,,,84.6,,50.30531556526361,0.0,0.0,0.0
2007-12-01,,180.43536,211.445,,,91.0,,53.95455754114407,0.0,0.0,0.0
2008-01-01,,148.45956,212.174,,,91.8,,54.24187333962813,1.0,1.0,1.0
2008-02-01,,144.16767,212.687,,,132.0,,77.80672735702531,1.0,1.0,1.0
2008-03-01,,159.93002,213.448,,,118.3,,69.48272106121102,0.0,0.0,0.0
2008-04-01,,162.60463,213.942,,,123.0,,72.07642261121846,0.0,0.0,0.0
2008-05-01,,189.07257,215.208,,,133.2,,77.59432801474024,0.0,0.0,0.0
2008-06-01,,182.51354,217.463,,,159.8,,92.1245889247445,0.0,0.0,0.0
2008-07-01,,168.29732,219.016,,,180.0,,103.03406281681148,0.0,0.0,0.0
2008-08-01,,149.79156,218.69,,,158.4,,90.80513652046444,0.0,0.0,0.0
2008-09-01,,110.12564,218.877,,,150.0,,85.91624634645174,0.0,0.0,0.0
2008-10-01,,9.9343478,216.995,,,108.0,,62.39620719893118,0.0,0.0,0.0
2008-11-01,,-67.302934,213.153,,,92.3,,54.286821523197744,0.0,0.0,0.0
2008-12-01,,-76.049423,211.398,,,78.7,,46.67217295650043,0.0,0.0,0.0
2009-01-01,,-56.412735,211.933,,,79.4,,46.96843392250829,0.0,0.0,0.0
2009-02-01,,13.034876,212.705,,,75.4,,44.440384725905304,0.0,0.0,0.0
2009-03-01,,20.827935,212.495,,,61.0,,35.988627351103524,0.0,0.0,0.0
2009-04-01,,4.3219784,212.709,,,63.6,,37.48481853925628,0.0,0.0,0.0
2009-05-01,,46.935399,213.022,,,64.5,,37.95940704798612,0.0,0.0,0.0
2009-06-01,,87.161555,214.79,,,71.4,,41.67430029213848,0.0,0.0,0.0
2009-07-01,,74.506968,214.726,,,73.8,,43.08795583102922,0.0,0.0,0.0
2009-08-01,,51.852706,215.445,,,72.5,,42.18769038467647,0.0,0.0,0.0
2009-09-01,,38.541363,215.861,,,67.6,,39.26057666758667,0.0,0.0,0.0
2009-10-01,,53.937628,216.509,,,71.1,,41.169710170225166,0.0,0.0,0.0
2009-11-01,,89.897802,217.234,,,78.8,,45.47603388738714,0.0,0.0,0.0
2009-12-01,,80.180469,217.347,,,83.1,,47.932660673352125,0.0,0.0,0.0
2010-01-01,,68.278652,217.488,,,97.0,,55.914004585770705,0.0,0.0,0.0
2010-02-01,,51.736407,217.281,,,94.2,,54.351722782882156,0.0,0.0,0.0
2010-03-01,,69.895398,217.353,,,94.4,,54.449076532903526,0.0,0.0,0.0
2010-04-01,,64.788746,217.403,,,100.2,,57.78117269794028,0.0,0.0,0.0
2010-05-01,,88.217044,217.29,,,100.1,,57.75352552448768,0.0,0.0,0.0
2010-06-01,,66.681711,217.199,,,98.2,,56.681042506469545,0.0,0.0,0.0
2010-07-01,,18.618475,217.605,,,96.0,,55.307818115421455,0.0,0.0,0.0
2010-08-01,,42.799073,217.923,,,89.8,,51.66036029824584,0.0,0.0,0.0
2010-09-01,,53.958253,218.275,,,94.9,,54.50625937843586,0.0,0.0,0.0
2010-10-01,,52.815392,219.035,,,97.5,,55.805276159161814,0.0,0.0,0.0
2010-11-01,,37.862115,219.59,,,107.2,,61.20210923292053,0.0,0.0,0.0
2010-12-01,,24.279832,220.472,,,118.3,,67.26907654973587,1.0,1.0,1.0
2011-01-01,,-13.012595,221.187,,,132.5,,75.10008750765437,1.0,1.0,1.0
2011-02-01,,-30.250445,221.898,,,128.4,,72.54304795602441,1.0,1.0,1.0
2011-03-01,,-7.1583133,223.046,,,126.1,,70.87691569521591,0.0,0.0,0.0
2011-04-01,,-18.04923,224.093,,,122.5,,68.53177195234744,0.0,0.0,0.0
2011-05-01,,-17.503855,224.806,,,119.1,,66.41834141325596,0.0,0.0,0.0
2011-06-01,,-11.533315,224.806,,,120.1,,66.97601010690211,0.0,0.0,0.0
2011-07-01,,-16.468955,225.395,,,120.8,,67.19033703468537,0.0,0.0,0.0
2011-08-01,,-15.061172,226.106,,,120.1,,66.59093048434026,0.0,0.0,0.0
2011-09-01,,13.175592,226.597,,,123.1,,68.10642123736714,0.0,0.0,0.0
2011-10-01,,25.149407,226.75,,,119.4,,66.01478209592753,0.0,0.0,0.0
2011-11-01,,12.977637,227.169,,,113.8,,62.80256169427254,0.0,0.0,0.0
2011-12-01,,14.92826,227.223,,,111.6,,61.57381579844384,0.0,0.0,0.0
2012-01-01,,-43.846427,227.842,2.690356414e7,1.6841923e7,116.5,7.217836e6,64.10269731680069,0.0,0.0,0.0
2012-02-01,,-83.050961,228.329,2.230271959e7,1.4543765e7,117.0,8.607502e6,64.24050556971042,0.0,0.0,0.0
2012-03-01,,-63.004419,228.807,2.264298985e7,1.4952369e7,107.5,8.612662e6,58.90108845865801,0.0,0.0,0.0
2012-04-01,,-45.769029,229.187,2.561372733e7,1.2576736e7,103.6,1.077744e7,56.67009472797009,0.0,0.0,0.0
2012-05-01,,-37.781638,228.713,2.476646491e7,1.5713933e7,95.8,1.2298238e7,52.51203170496439,0.0,0.0,0.0
2012-06-01,,-53.64234,228.524,2.624414076e7,1.4246127e7,87.2,1.1887747e7,47.83753916254183,0.0,0.0,0.0
2012-07-01,,-41.551535,228.59,2.665511497e7,1.682646e7,88.2,1.0046631e7,48.37216443380955,0.0,0.0,0.0
2012-08-01,,-74.793193,229.918,2.467984296e7,1.6217889e7,91.0,1.2296045e7,49.619522696296976,0.0,0.0,0.0
2012-09-01,,-82.432932,231.015,2.77287947e7,1.7384927e7,89.0,1.0404593e7,48.29853854771152,0.0,0.0,0.0
2012-10-01,,-52.74467,231.638,2.827703225e7,1.5789595e7,81.9,1.1585719e7,44.32597102961728,0.0,0.0,0.0
2012-11-01,,-45.103897,231.249,2.777154203e7,1.5644752e7,85.9,1.3782888e7,46.56905911261778,0.0,0.0,0.0
2012-12-01,,-62.945015,231.221,3.204994436e7,1.4474342e7,92.9,1.3646303e7,50.37007550845493,0.0,0.0,0.0
2013-01-01,,-73.452104,231.679,2.815716076e7,1.5296778e7,92.8,1.4806874e7,50.216387770605344,1.0,0.0,0.5
2013-02-01,,-77.212126,232.937,2.501596879e7,1.3834864e7,94.9,1.1129334e7,51.07541423572935,0.0,0.0,0.0
2013-03-01,,-60.54867,232.282,2.553058013e7,1.5828628e7,91.0,1.3123658e7,49.114530696684234,0.0,0.0,0.0
2013-04-01,,-60.414085,231.797,2.757214033e7,1.5557084e7,87.8,1.2509598e7,47.486577309400026,0.0,0.0,0.0
2013-05-01,,-62.912007,231.893,2.879670959e7,1.5305852e7,87.7,1.2787384e7,47.412856074795776,0.0,0.0,0.0
2013-06-01,,-53.029014,232.445,3.188618091e7,1.6037219e7,82.8,1.5121711e7,44.657488089087394,0.0,0.0,0.0
2013-07-01,,-35.312668,232.9,3.082036741e7,,77.3,1.5399057e7,41.60966012441793,0.0,0.0,0.0
2013-08-01,,-38.554672,233.456,3.017808018e7,1.7032357e7,77.0,1.4326793e7,41.349460551340684,0.0,0.0,0.0
2013-09-01,,5.0408811,233.544,3.020607584e7,1.5190583e7,77.6,1.0848728e7,41.65596214623402,0.0,0.0,0.0
2013-10-01,,16.538234,233.669,3.305196838e7,1.5792727e7,79.4,1.4649507e7,42.5994081649639,0.0,0.0,0.0
2013-11-01,,-2.3810558,234.1,2.972131167e7,1.6715599e7,82.3,1.1845342e7,44.074011895326834,0.0,0.0,0.0
2013-12-01,,30.968539,234.719,3.470245177e7,,84.3,1.4201123e7,45.02601289790619,0.0,0.0,0.0
2014-01-01,9.943788049624e6,-8.2614442,235.288,3.015468528e7,,81.6,,43.47849910261187,0.0,0.0,0.0
2014-02-01,9.063873401084999e6,-33.806229,235.547,2.895320168e7,1.501003e7,76.3,1.0010922e7,40.609825532200034,0.0,0.0,0.0
2014-03-01,8.482618541328e6,-7.4505987,236.028,3.030194504e7,,73.3,1.6651819e7,38.933604358811984,0.0,0.0,0.0
2014-04-01,9.412109057116e6,-42.519854,236.468,3.085579227e7,1.4102779e7,72.8,1.6217171e7,38.5960769974363,0.0,0.0,0.0
2014-05-01,8.790354251056999e6,-47.838271,236.918,3.11848964e7,,73.7,1.567629e7,38.999010952900164,0.0,0.0,0.0
2014-06-01,9.189237242746001e6,-56.204598,237.231,3.235815835e7,1.5805096e7,71.5,1.6544319e7,37.78494246781747,0.0,0.0,0.0
2014-07-01,8.666302537114e6,-69.763242,237.498,3.217112732e7,1.71319e7,68.8,1.6518154e7,36.31722398527358,0.0,0.0,0.0
2014-08-01,8.868202165475e6,-53.207968,237.46,3.391155401e7,1.6309553e7,68.9,1.3912119e7,36.375830829987734,0.0,0.0,0.0
2014-09-01,8.147723069758001e6,-34.976966,237.477,3.287732871e7,1.5717394e7,65.9,1.7188816e7,34.78948691392194,0.0,0.0,0.0
2014-10-01,8.648803017129e6,-36.74976,237.43,3.259710431e7,1.6415413e7,63.7,1.5053674e7,33.63473442067576,0.0,0.0,0.0
2014-11-01,7.109624126060001e6,-17.334281,236.983,3.306527858e7,1.3973611e7,62.6,2.2272612e7,33.11626149691264,0.0,0.0,0.0
2014-12-01,8.227367909745e6,-55.013018,236.252,3.580736371e7,1.6561297e7,62.4,1.8629821e7,33.112598177598855,0.0,0.0,0.0
2015-01-01,1.0945194922e7,-76.866676,234.747,3.229431051e7,1.7748203e7,61.4,2.1895547e7,32.7908355647155,0.0,0.0,0.0
2015-02-01,1.1391415959e7,-106.55196,235.342,2.858391004e7,1.5144002e7,69.1,2.1399176e7,36.809741748424194,0.0,0.0,0.0
2015-03-01,1.1265825325e7,-100.0983,235.976,3.367930054e7,1.5400658e7,64.8,2.0337292e7,34.4263780582739,0.0,0.0,0.0
2015-04-01,1.2156950866e7,-97.399011,236.222,2.81463815e7,1.5314071e7,56.2,1.7575371e7,29.82635182549648,0.0,0.0,0.0
2015-05-01,1.0700881333e7,-96.611783,237.001,3.156799609e7,1.2333681e7,61.2,1.960359e7,32.37318333104715,0.0,0.0,0.0
2015-06-01,1.1774656605e7,-80.942772,237.657,3.504156799e7,1.5927771e7,59.0,1.7057553e7,31.12329463169657,0.0,0.0,0.0
2015-07-01,1.1915267728e7,-47.627885,238.034,3.217041663e7,1.7938677e7,59.9,1.2817353e7,31.548011518499656,0.0,0.0,0.0
2015-08-01,1.0941385728e7,-38.616688,238.033,3.536845522e7,1.6527908e7,59.1,1.3993156e7,31.126799893794114,0.0,0.0,0.0
2015-09-01,1.070643767e7,-56.376833,237.498,3.18638628e7,1.6263409e7,57.7,1.3157237e7,30.45790441788206,0.0,0.0,0.0
2015-10-01,1.1145772847e7,-67.701782,237.733,3.242026861e7,1.59555e7,54.3,1.6335354e7,28.634824240089422,0.0,0.0,0.0
2015-11-01,9.781144055e6,-98.549994,238.017,3.202162416e7,1.646704e7,52.5,1.4382459e7,27.65256930408463,0.0,0.0,0.0
2015-12-01,1.2419521666e7,-109.74228,237.761,3.295662831e7,1.5707092e7,52.2,1.7826445e7,27.524158325154957,0.0,0.0,0.0
2016-01-01,1.18806960007e7,-139.09194,237.652,3.175588123e7,1.6932615e7,49.0,1.8166828e7,25.848703772099363,0.0,0.0,0.0
2016-02-01,9.337644601799998e6,-161.801,237.336,2.8239175e7,1.5321916e7,50.3,1.961117e7,26.56981493618295,0.0,0.0,0.0
2016-03-01,1.16294785467e7,-139.71169,238.08,3.218216358e7,,52.2,1.5683851e7,27.487279097560346,0.0,0.0,0.0
2016-04-01,1.091135028722e7,-93.887666,238.992,3.135240511e7,1.3017315e7,50.7,1.6353595e7,26.59553669173631,0.0,0.0,0.0
2016-05-01,9.9557135538e6,-91.933723,239.557,3.314226625e7,1.539016e7,51.3,1.7595571e7,26.846808342222243,0.0,0.0,0.0
2016-06-01,1.009137954295e7,-94.006139,240.222,3.341909333e7,1.442751e7,52.9,1.7646717e7,27.607498461372558,0.0,0.0,0.0
2016-07-01,1.11827662619e7,-78.621593,240.101,3.231525455e7,1.6110779e7,61.2,1.6412605e7,31.955205611977902,0.0,0.0,0.0
2016-08-01,1.1109647707820999e7,-83.643432,240.545,3.168076596e7,1.5207601e7,67.4,1.516094e7,35.127539073242694,0.0,0.0,0.0
2016-09-01,1.253020653453e7,-63.027016,241.176,3.419169424e7,1.6587621e7,72.7,1.4618044e7,37.79066079790437,0.0,0.0,0.0
2016-10-01,1.04851984849e7,-58.295302,241.741,3.000947774e7,1.7080506e7,94.2,1.4935861e7,48.852270314044446,0.0,0.0,0.0
2016-11-01,1.1418999761965001e7,-37.210418,242.026,3.219110993e7,1.6473447e7,103.4,1.2623209e7,53.56026024786808,0.0,0.0,0.0
2016-12-01,1.3987087615115e7,-39.398453,242.637,3.797928429e7,,88.2,1.4299904e7,45.571751496781296,0.0,0.0,0.0
2017-01-01,1.338977734072e7,-54.216113,243.618,3.07239524e7,1.7523964628536e7,83.7,1.3863636e7,43.07251664646025,0.0,0.0,0.0
2017-02-01,1.230528523987e7,-71.980243,244.006,2.911377082e7,1.4721353e7,80.0,1.3993858e7,41.10301167801299,0.0,0.0,0.0
2017-03-01,1.20870684871e7,-31.027082,243.892,3.16408976e7,1.6633789e7,80.9,1.639449e7,41.58484906850028,1.0,1.0,1.0
2017-04-01,1.160953197512e7,-24.174416,244.193,2.29938222e7,1.3717455e7,83.7,1.8270758e7,42.971094013249164,1.0,1.0,1.0
2017-05-01,1.117992100315e7,-46.689119,244.004,3.166504193e7,1.4472395e7,74.4,1.7942135e7,38.22611418165223,0.0,0.0,0.0
2017-06-01,1.262488357305e7,-58.922133,244.163,3.247957014e7,1.7271894e7,81.1,1.5355966309559e7,41.64138490550752,0.0,0.0,0.0
2017-07-01,1.2441226562649999e7,-53.599814,244.243,3.387504718e7,1.6701806e7,87.5,1.4587332e7,44.91279578159396,0.0,0.0,0.0
2017-08-01,1.3124161761200001e7,-30.693834,245.183,3.301505208e7,1.6210335e7,98.6,1.5288426810875999e7,50.41627135119566,0.0,0.0,0.0
2017-09-01,,-13.288588,246.435,3.290315495e7,1.4980439856576e7,97.8,1.6181625261416001e7,49.75315537170106,0.0,0.0,0.0
2017-10-01,1.08964800433e7,-4.7183188,246.626,3.054904242e7,1.5853278e7,97.1,1.8420238113052e7,49.358793299102615,0.0,0.0,0.0
2017-11-01,1.1639866130350001e7,-6.8861788,247.284,2.92912158e7,1.6151345e7,96.6,1.7972547e7,48.97396565088147,0.0,0.0,0.0
2017-12-01,1.235326466069e7,3.8080131,247.805,3.395408628e7,1.8646626e7,100.8,1.9470425062609002e7,50.995825948050275,0.0,0.0,0.0
2018-01-01,1.3004104868889999e7,-22.94013,248.859,3.2148543e7,1.6373086e7,106.5,1.8830660041659e7,53.651320943250376,0.0,0.0,0.0
2018-02-01,,-32.972999,249.529,2.854961968e7,1.5058847e7,106.0,1.6162680130166e7,53.25605618763527,0.0,0.0,0.0
2018-03-01,1.2616393159610001e7,-30.246003,249.577,3.0470803e7,1.5682064e7,96.7,1.9708086449446e7,48.57424702134795,0.0,0.0,0.0
2018-04-01,1.3844537811479999e7,-32.530739,250.227,3.00097833e7,1.4795923e7,93.7,1.7557899317488e7,46.94502609157089,0.0,0.0,0.0
2018-05-01,1.1377158611077e7,-19.027444,250.792,3.171325672e7,1.5764398e7,105.3,1.8784840557914e7,52.63793644376124,0.0,0.0,0.0
2018-06-01,1.154770952668e7,-14.489975,251.018,3.46528263e7,1.4161846e7,114.3,1.9264464645202998e7,57.085463081126086,0.0,0.0,0.0
2018-07-01,1.2199433196600001e7,5.516559,251.214,3.42255864e7,1.5922777e7,119.6,1.8198782105171002e7,59.68586660743561,0.0,0.0,0.0
2018-08-01,1.3241610879669001e7,9.0753494,251.663,3.269392103e7,1.7724413e7,117.3,1.9068860400889e7,58.43362185434312,0.0,0.0,0.0
2018-09-01,,-7.6652041,252.182,3.184741117e7,1.5330905e7,114.2,1.8672425278563e7,56.772259895090556,0.0,0.0,0.0
2018-10-01,1.169776674239e7,-1.1801879,252.772,3.423731922e7,1.5211533e7,108.7,2.1524969553798e7,53.91191298471644,0.0,0.0,0.0
2018-11-01,1.33173832665e7,-26.883323,252.594,3.050750168e7,1.7565175e7,100.7,2.0123966702964e7,49.97934995376857,0.0,0.0,0.0
2018-12-01,1.1748165480950002e7,-15.456362,252.767,3.476296822e7,1.5763254e7,101.4,1.9462435381013002e7,50.292328547883585,0.0,0.0,0.0
2019-01-01,1.36032661144e7,-37.992896,252.561,3.37278408e7,1.6176256e7,98.6,2.1891695842761002e7,48.943473690317205,0.0,0.0,0.0
2019-02-01,1.171861425441e7,-90.598929,253.319,2.66743826e7,1.4454497e7,95.4,,47.213345228743194,1.0,0.0,0.5
2019-03-01,8.908403525725e6,-83.014687,254.277,,1.5686406e7,93.1,2.1566260234183e7,45.90148807327922,0.0,0.0,0.0
2019-04-01,,-70.40577,255.233,3.104487809e7,1.5078354187827999e7,86.8,2.4727732420321e7,42.635078113892725,0.0,0.0,0.0
2019-05-01,1.131585115755e7,-40.980558,255.296,3.287003351e7,1.3916659e7,82.3,2.3786095476376e7,40.414758494829584,0.0,0.0,0.0
2019-06-01,1.018500383317e7,-28.277529,255.213,3.72245824e7,1.4006584e7,72.5,2.1313336e7,35.61388704700239,0.0,0.0,0.0
2019-07-01,1.27977760903e7,18.209675,255.802,,1.7801122e7,72.1,1.9698742836713e7,35.33584587919209,0.0,0.0,0.0
2019-08-01,1.3373271886049999e7,24.100595,256.036,3.25043672e7,1.5615758e7,65.6,1.7484097323263e7,32.12084551920157,0.0,0.0,0.0
2019-09-01,1.1372299939059999e7,37.016737,256.43,3.2077716691619e7,1.4860004e7,66.0,1.7570115815272e7,32.267050308824324,0.0,0.0,0.0
2019-10-01,1.3213217358376e7,15.797743,257.155,3.332047125e7,1.5598588162813e7,69.2,1.915905e7,33.7361317858569,0.0,0.0,0.0
2019-11-01,1.169519605572e7,-9.5353873,257.879,3.08673697e7,1.5583899e7,67.0,2.1834806275792e7,32.57189216274158,0.0,0.0,0.0
2019-12-01,1.239357816434e7,-12.375084,258.63,3.723369851e7,1.7430539e7,66.2,2.1070991867571e7,32.08952234605647,0.0,0.0,0.0
2020-01-01,1.102410942656e7,-80.207038,259.127,3.300097503e7,1.6551563943552e7,69.7,2.0585441241981998e7,33.721297292694075,0.0,0.0,0.0
2020-02-01,8.886527218012e6,-121.99992,259.25,2.957990951e7,1.4447352e7,67.6,2.2490479142528e7,32.68978723256288,0.0,0.0,0.0
2020-03-01,9.125168864875e6,-94.860806,258.076,3.222163726e7,1.6019045e7,66.7,1.8810548768617e7,32.401295736653125,0.0,0.0,0.0
2020-04-01,1.0635418815724e7,-83.931362,256.032,3.009539e7,1.5900495e7,58.6,1.3681657124977e7,28.693764548757915,0.0,0.0,0.0
2020-05-01,9.710442482120002e6,-114.2679,255.802,2.956471145e7,1.2361595e7,52.5,1.5374055809275e7,25.72998486348939,1.0,0.0,0.5
2020-06-01,9.859007252124e6,-29.418884,257.042,3.32036552e7,1.3116453e7,52.2,1.3538480825714001e7,25.459541271648867,0.0,0.0,0.0
2020-07-01,,5.6524402,258.352,2.8272322e7,1.4053802e7,51.6,1.4519560736506e7,25.039291534576385,0.0,0.0,0.0
2020-08-01,9.958285759249e6,-1.9887978,259.316,3.216101455e7,1.3039521e7,50.1,1.6938273446156e7,24.221028181929213,0.0,0.0,0.0
2020-09-01,1.1770060387812e7,-9.2631743,259.997,2.9782758e7,1.3726134e7,54.6,1.7147898979499e7,26.32743013024121,0.0,0.0,0.0
2020-10-01,9.957427821658e6,5.2680745,260.319,3.12081259e7,1.4702794e7,58.4,2.1976009e7,28.12491009599308,0.0,0.0,0.0
2020-11-01,1.0117604246107e7,-27.161414,260.911,2.813275016e7,1.450252e7,64.4,2.1180996e7,30.944084693024504,0.0,0.0,0.0
2020-12-01,1.1034686672325e7,-22.147793,262.045,3.40922003e7,1.533332e7,83.0,2.1852378949494e7,39.708764801987,0.0,0.0,0.0
2021-01-01,,6.501071,262.687,3.108268e7,1.614427e7,86.8,2.4152760289459e7,41.425266161794006,1.0,0.0,0.5
2021-02-01,,-3.6870616,263.579,2.88833484e7,1.5609012e7,86.7,1.6080728945176e7,41.23751196191199,0.0,0.0,0.0
2021-03-01,1.1477481906299999e7,25.619723,264.961,2.72658675e7,1.4533831e7,94.9,1.8634452356187e7,44.90228284852521,0.0,0.0,0.0
2021-04-01,9.34229116263e6,45.576698,266.614,2.94091729e7,1.3244557e7,92.2,2.1372778941838e7,43.354295503236095,0.0,0.0,0.0
2021-05-01,8.860265901965e6,63.144602,268.383,3.12319655e7,1.3653561e7,107.0,2.0686265085e7,49.98192028849911,0.0,0.0,0.0
2021-06-01,1.003930932341e7,61.348313,270.654,3.18064874e7,1.3103386e7,130.0,2.0282545547e7,60.21616116774927,0.0,0.0,0.0
2021-07-01,1.3897032636854999e7,69.424352,271.903,3.204991125e7,1.5758985e7,152.0,1.7190074483e7,70.08317226459417,0.0,0.0,0.0
2021-08-01,1.103496452736e7,84.739008,272.676,3.273109576e7,1.6136379e7,169.6,1.4616640990123e7,77.97638483442292,0.0,0.0,0.0
2021-09-01,1.2766412429736e7,98.662707,273.91,3.15124533e7,1.6202671e7,185.7,1.5608794713825e7,84.99398244476846,0.0,0.0,0.0
2021-10-01,9.318829054631e6,109.56441,276.55,3.062651983e7,1.5899719e7,224.5,3.3581755874582e7,101.77165699940905,0.0,0.0,0.0
2021-11-01,1.1042721010625e7,53.844684,278.919,2.9258645e7,1.6478363e7,157.5,1.609770976e7,70.79239766437904,0.0,0.0,0.0
2021-12-01,1.0479635404929e7,55.175313,280.845,2.99336811e7,1.5864714e7,169.7,1.378813130519e7,75.75290796683396,0.0,0.0,0.0
2022-01-01,1.12172427023e7,7.2279499,282.543,3.1190144e7,1.6206644e7,197.0,1.2356530672156e7,87.41094935543138,0.0,0.0,0.0
2022-02-01,9.901846801059e6,10.81952,284.5,2.5639372e7,1.4567857e7,219.8,1.326052092e7,96.8566804287193,1.0,0.0,0.5
2022-03-01,9.88640076468e6,39.349766,287.674,2.739116e7,1.6714471e7,314.0,2.2378022119066004e7,136.84004206135438,1.0,0.0,0.5
2022-04-01,8.471332073821e6,28.779575,288.561,2.6174088e7,1.3451268e7,310.9,1.9281988261294e7,135.07259722586292,0.0,0.0,0.0
2022-05-01,1.0444351230719998e7,56.193328,291.298,3.00666208e7,1.4179821e7,371.9,2.0651385157e7,160.05632409788248,0.0,0.0,0.0
2022-06-01,1.1113430723336e7,34.255144,294.957,3.2173408e7,1.453884e7,374.1,2.723045457e7,159.0058723387523,0.0,0.0,0.0
2022-07-01,1.1818976773489e7,20.440585,294.913,2.4231506e7,1.5449547e7,402.2,2.3117638305e7,170.97488183933086,0.0,0.0,0.0
2022-08-01,1.223268330692e7,-18.047973,295.097,2.95123051e7,1.7213938e7,407.0,2.1706891343e7,172.90747861188999,0.0,0.0,0.0
2022-09-01,1.0581752234335e7,-13.130435,296.349,2.708077416e7,1.4844775e7,430.8,1.9883956248e7,182.2453229216758,0.0,0.0,0.0
2022-10-01,8.158290552336001e6,6.3545715,298.007,2.76208205e7,1.4716544e7,389.8,1.7324175125e7,163.98326616629566,0.0,0.0,0.0
2022-11-01,1.0514125622855e7,-27.134897,298.786,2.69430009e7,1.4772042e7,342.2,1.8807796689e7,143.58329783608886,0.0,0.0,0.0
2022-12-01,1.0811079200261e7,-15.781173,298.832,3.1161623e7,1.6374476e7,379.2,1.806253018e7,159.0835926405968,0.0,0.0,0.0
2023-01-01,1.065649910058e7,-63.04967,300.42,2.7013918e7,1.6310843e7,318.0,1.439065443e7,132.7035195171204,0.0,0.0,0.0
2023-02-01,9.700225092135001e6,-95.540399,301.45,2.3675623e7,1.4535083e7,207.5,1.7749222865e7,86.29526681486718,0.0,0.0,0.0
2023-03-01,1.1079005087044e7,-19.283835,301.821,2.92987928e7,1.3977703e7,187.2,1.9664163712e7,77.75718930744465,0.0,0.0,0.0
2023-04-01,8.38633354738e6,-14.611742,302.845,2.79091761e7,1.3233713e7,194.3,2.0014576455e7,80.43342382804188,0.0,0.0,0.0
2023-05-01,9.2746185612e6,-19.028135,303.334,3.02523068e7,1.1670197e7,160.5,2.790466125e7,66.33429344940687,0.0,0.0,0.0
2023-06-01,9.426275732935e6,-45.988986,304.014,3.3717773e7,1.2967188e7,139.4,2.294689164e7,57.48484348460228,0.0,0.0,0.0
2023-07-01,1.0691536765225e7,-49.978002,304.609,3.0957828e7,1.4059639e7,140.6,1.8814907128e7,57.86643838212415,0.0,0.0,0.0
2023-08-01,1.175749676192e7,-40.240729,306.082,2.7948793e7,1.4761555e7,152.6,1.9130368015e7,62.503006218158006,0.0,0.0,0.0
2023-09-01,9.755391675635999e6,-21.294732,307.276,2.81831286e7,1.355271e7,162.5,1.8989897015e7,66.29929153552511,0.0,0.0,0.0
2023-10-01,9.09305650634e6,8.0750954,307.696,3.0086433650363997e7,1.38547e7,142.1,2.6392169957e7,57.89704393835531,0.0,0.0,0.0
2023-11-01,8.917687268085e6,6.0932522,308.148,3.11050608e7,1.3647491e7,126.8,2.345141453e7,51.587450270635536,0.0,0.0,0.0
2023-12-01,1.072438336316e7,38.717962,308.741,3.319129911e7,1.4413906e7,141.8,2.2564968269e7,57.579261099604636,0.0,0.0,0.0
2024-01-01,1.1520403839675e7,-6.5063512,309.698,2.83094422e7,1.5233268e7,124.9,2.0996347908e7,50.56013218084248,1.0,0.0,0.5
